time_s,sensor,measurement,innovation,innovation_sigma,nis,accepted
154.345000,easymini,pressure,171.043921,255.468765,0.448270,True
154.350000,telemetrum,pressure,-195.714530,255.427301,0.587099,True
154.445000,easymini,pressure,197.220134,255.578502,0.595462,True
154.450000,telemetrum,pressure,-161.097905,255.531824,0.397457,True
154.545000,easymini,pressure,234.739457,255.681902,0.842893,True
154.550000,telemetrum,pressure,-180.725666,255.630284,0.499822,True
154.580000,telemetrum,pressure,-178.599705,255.558555,0.488406,True
154.645000,easymini,pressure,239.120044,255.530656,0.875681,True
154.650000,telemetrum,pressure,-121.456931,255.486796,0.226000,True
154.745000,easymini,pressure,221.219227,255.638452,0.748847,True
154.750000,telemetrum,pressure,-138.133173,255.588925,0.292087,True
154.845000,easymini,pressure,198.511453,255.738663,0.602530,True
154.850000,telemetrum,pressure,-127.336288,255.683617,0.248027,True
154.900000,telemetrum,pressure,-131.432274,255.728850,0.264146,True
154.945000,easymini,pressure,175.977040,255.574536,0.474108,True
154.950000,telemetrum,pressure,-154.875504,255.527748,0.367358,True
155.045000,easymini,pressure,202.047851,255.678202,0.624484,True
155.050000,telemetrum,pressure,-143.412482,255.626332,0.314748,True
155.060000,telemetrum,pressure,-139.096016,255.439503,0.296520,True
155.145000,easymini,pressure,189.353358,255.533197,0.549100,True
155.150000,telemetrum,pressure,-130.558377,255.488616,0.261136,True
155.220000,telemetrum,pressure,-138.382085,255.658910,0.292980,True
155.245000,easymini,pressure,198.922863,255.394801,0.606660,True
155.250000,telemetrum,pressure,-154.419567,255.357112,0.365686,True
155.345000,easymini,pressure,191.302597,255.511347,0.560559,True
155.350000,telemetrum,pressure,-145.201691,255.467888,0.323051,True
155.445000,easymini,pressure,192.467450,255.620900,0.566920,True
155.450000,telemetrum,pressure,-160.567713,255.571896,0.394721,True
155.540000,telemetrum,pressure,-170.813336,255.863746,0.445683,True
155.545000,easymini,pressure,225.751098,255.464623,0.780905,True
155.550000,telemetrum,pressure,-166.663951,255.423779,0.425756,True
155.645000,easymini,pressure,217.549107,255.577287,0.724553,True
155.650000,telemetrum,pressure,-146.025905,255.530739,0.326568,True
155.745000,easymini,pressure,230.603587,255.682852,0.813446,True
155.750000,telemetrum,pressure,-100.069835,255.630986,0.153243,True
155.845000,easymini,pressure,224.738857,255.781608,0.772001,True
155.850000,telemetrum,pressure,-144.231540,255.724408,0.318109,True
155.860000,telemetrum,pressure,-139.796235,255.530238,0.299300,True
155.945000,easymini,pressure,217.915018,255.622396,0.726736,True
155.950000,telemetrum,pressure,-124.728714,255.573462,0.238178,True
156.040000,telemetrum,pressure,-136.825360,255.865370,0.285963,True
156.045000,easymini,pressure,215.716701,255.466511,0.713017,True
156.050000,telemetrum,pressure,-112.827472,255.425357,0.195120,True
156.145000,easymini,pressure,223.193431,255.579227,0.762626,True
156.150000,telemetrum,pressure,-148.231409,255.532519,0.336502,True
156.180000,telemetrum,pressure,-147.739085,255.466971,0.334442,True
156.245000,easymini,pressure,210.934373,255.445080,0.681867,True
156.250000,telemetrum,pressure,-108.973364,255.404932,0.182046,True
156.345000,easymini,pressure,180.372953,255.560088,0.498146,True
156.350000,telemetrum,pressure,-139.747869,255.513918,0.299131,True
156.445000,easymini,pressure,191.214333,255.667262,0.559359,True
156.450000,telemetrum,pressure,-163.861631,255.615680,0.410941,True
156.500000,telemetrum,pressure,-166.555776,255.664110,0.424404,True
156.545000,easymini,pressure,162.850841,255.515240,0.406206,True
156.550000,telemetrum,pressure,-173.956463,255.471111,0.463658,True
156.645000,easymini,pressure,206.194042,255.624875,0.650648,True
156.650000,telemetrum,pressure,-163.949794,255.575619,0.411512,True
156.745000,easymini,pressure,207.114189,255.727713,0.655940,True
156.750000,telemetrum,pressure,-157.555459,255.673067,0.379749,True
156.820000,telemetrum,pressure,-164.276098,255.841464,0.412294,True
156.845000,easymini,pressure,246.948097,255.561353,0.933729,True
156.850000,telemetrum,pressure,-142.404916,255.515686,0.310610,True
156.945000,easymini,pressure,263.238885,255.668668,1.060096,True
156.950000,telemetrum,pressure,-125.412804,255.617663,0.240714,True
157.045000,easymini,pressure,248.659697,255.768988,0.945181,True
157.050000,telemetrum,pressure,-112.932997,255.712506,0.195046,True
157.140000,telemetrum,pressure,-125.972753,256.005633,0.242133,True
157.145000,easymini,pressure,243.506667,255.591593,0.907671,True
157.150000,telemetrum,pressure,-104.828341,255.544254,0.168277,True
157.245000,easymini,pressure,211.619187,255.696539,0.684952,True
157.250000,telemetrum,pressure,-121.886839,255.643421,0.227324,True
157.345000,easymini,pressure,200.518432,255.793682,0.614510,True
157.350000,telemetrum,pressure,-133.012246,255.735236,0.270522,True
157.445000,easymini,pressure,184.138807,255.883207,0.517854,True
157.450000,telemetrum,pressure,-172.131486,255.819634,0.452744,True
157.460000,telemetrum,pressure,-166.443561,255.617751,0.423986,True
157.545000,easymini,pressure,188.573751,255.706857,0.543848,True
157.550000,telemetrum,pressure,-153.836492,255.652842,0.362091,True
157.645000,easymini,pressure,179.880171,255.801781,0.494492,True
157.650000,telemetrum,pressure,-191.600782,255.742566,0.561292,True
157.745000,easymini,pressure,166.192331,255.888977,0.421812,True
157.750000,telemetrum,pressure,-182.069645,255.824784,0.506512,True
157.780000,telemetrum,pressure,-179.951989,255.741810,0.495119,True
157.845000,easymini,pressure,177.862116,255.705142,0.483825,True
157.850000,telemetrum,pressure,-168.839987,255.651005,0.436170,True
157.945000,easymini,pressure,193.679708,255.799070,0.573285,True
157.950000,telemetrum,pressure,-181.176406,255.740061,0.501887,True
158.045000,easymini,pressure,209.262676,255.886023,0.668791,True
158.050000,telemetrum,pressure,-170.751952,255.822394,0.445507,True
158.100000,telemetrum,pressure,-173.090010,255.861344,0.457651,True
158.145000,easymini,pressure,218.456179,255.697278,0.729922,True
158.150000,telemetrum,pressure,-161.862853,255.643900,0.400888,True
158.245000,easymini,pressure,247.288107,255.791713,0.934617,True
158.250000,telemetrum,pressure,-141.842332,255.733607,0.307635,True
158.345000,easymini,pressure,210.641939,255.879860,0.677669,True
158.350000,telemetrum,pressure,-149.343232,255.816509,0.340811,True
158.420000,telemetrum,pressure,-156.783503,255.980006,0.375136,True
158.445000,easymini,pressure,216.975553,255.686759,0.720120,True
158.450000,telemetrum,pressure,-104.208620,255.633838,0.166177,True
158.545000,easymini,pressure,217.071746,255.782317,0.720221,True
158.550000,telemetrum,pressure,-159.662668,255.724311,0.389819,True
158.645000,easymini,pressure,229.332085,255.870531,0.803321,True
158.650000,telemetrum,pressure,-141.463376,255.807835,0.305816,True
158.740000,telemetrum,pressure,-153.580663,256.098195,0.359633,True
158.745000,easymini,pressure,236.093376,255.673644,0.852699,True
158.750000,telemetrum,pressure,-135.912477,255.621538,0.282699,True
158.845000,easymini,pressure,239.446509,255.769953,0.876431,True
158.850000,telemetrum,pressure,-149.267469,255.712788,0.340742,True
158.945000,easymini,pressure,245.913155,255.859543,0.923762,True
158.950000,telemetrum,pressure,-124.642231,255.797574,0.237431,True
159.045000,easymini,pressure,244.616966,255.942828,0.913455,True
159.050000,telemetrum,pressure,-134.444185,255.876193,0.276073,True
159.060000,telemetrum,pressure,-130.464645,255.670132,0.260391,True
159.145000,easymini,pressure,245.331602,255.757210,0.920134,True
159.150000,telemetrum,pressure,-123.721349,255.700729,0.234113,True
159.245000,easymini,pressure,215.804382,255.848415,0.711467,True
159.250000,telemetrum,pressure,-149.474363,255.786665,0.341490,True
159.345000,easymini,pressure,243.461084,255.932374,0.904917,True
159.350000,telemetrum,pressure,-160.620207,255.866258,0.394071,True
159.380000,telemetrum,pressure,-159.852632,255.780990,0.390574,True
159.445000,easymini,pressure,236.343269,255.742806,0.854043,True
159.450000,telemetrum,pressure,-126.330417,255.686942,0.244117,True
159.545000,easymini,pressure,254.992795,255.835338,0.993424,True
159.550000,telemetrum,pressure,-133.113272,255.774685,0.270849,True
159.645000,easymini,pressure,212.688412,255.921432,0.690676,True
159.650000,telemetrum,pressure,-162.040800,255.855532,0.401106,True
159.700000,telemetrum,pressure,-165.772759,255.893739,0.419669,True
159.745000,easymini,pressure,226.973081,255.728237,0.787755,True
159.750000,telemetrum,pressure,-137.326752,255.672996,0.288497,True
159.845000,easymini,pressure,222.183375,255.822088,0.754305,True
159.850000,telemetrum,pressure,-163.458072,255.761749,0.408452,True
159.945000,easymini,pressure,208.505369,255.909027,0.663840,True
159.950000,telemetrum,pressure,-147.026144,255.843729,0.330248,True
160.020000,telemetrum,pressure,-156.031110,256.008004,0.371463,True
160.045000,easymini,pressure,188.716174,255.712991,0.544644,True
160.050000,telemetrum,pressure,-152.871546,255.658105,0.357548,True
160.145000,easymini,pressure,185.192455,255.807826,0.524106,True
160.150000,telemetrum,pressure,-169.728731,255.747815,0.440440,True
160.245000,easymini,pressure,167.459139,255.895866,0.428244,True
160.250000,telemetrum,pressure,-181.107886,255.830801,0.501152,True
160.340000,telemetrum,pressure,-192.891351,256.122876,0.567190,True
160.345000,easymini,pressure,151.020253,255.695574,0.348838,True
160.350000,telemetrum,pressure,-182.716859,255.641170,0.510853,True
160.445000,easymini,pressure,162.895446,255.791249,0.405552,True
160.450000,telemetrum,pressure,-187.791505,255.731856,0.539240,True
160.545000,easymini,pressure,183.509578,255.880428,0.514332,True
160.550000,telemetrum,pressure,-193.544493,255.816362,0.572407,True
160.645000,easymini,pressure,194.449748,255.963119,0.577112,True
160.650000,telemetrum,pressure,-190.547601,255.894518,0.554479,True
160.660000,telemetrum,pressure,-184.031669,255.686656,0.518047,True
160.745000,easymini,pressure,204.056387,255.775018,0.636479,True
160.750000,telemetrum,pressure,-180.280202,255.716904,0.497024,True
160.845000,easymini,pressure,208.827431,255.866270,0.666115,True
160.850000,telemetrum,pressure,-170.207303,255.803228,0.442735,True
160.945000,easymini,pressure,187.802596,255.951022,0.538381,True
160.950000,telemetrum,pressure,-180.733236,255.882992,0.498877,True
160.980000,telemetrum,pressure,-178.941537,255.797230,0.489362,True
161.045000,easymini,pressure,177.321597,255.759861,0.480683,True
161.050000,telemetrum,pressure,-170.648587,255.702232,0.445386,True
161.145000,easymini,pressure,176.116487,255.852388,0.473828,True
161.150000,telemetrum,pressure,-198.241711,255.789710,0.600653,True
161.245000,easymini,pressure,135.205322,255.937903,0.279073,True
161.250000,telemetrum,pressure,-191.653422,255.869981,0.561041,True
161.300000,telemetrum,pressure,-193.384509,255.908389,0.571050,True
161.345000,easymini,pressure,144.913033,255.742781,0.321076,True
161.350000,telemetrum,pressure,-243.293075,255.685683,0.905413,True
161.445000,easymini,pressure,151.142951,255.835601,0.349023,True
161.450000,telemetrum,pressure,-216.675701,255.773536,0.717644,True
161.545000,easymini,pressure,153.136378,255.922100,0.358048,True
161.550000,telemetrum,pressure,-232.120867,255.855236,0.823076,True
161.620000,telemetrum,pressure,-235.476475,256.019613,0.845958,True
161.645000,easymini,pressure,176.873959,255.723346,0.478395,True
161.650000,telemetrum,pressure,-192.261157,255.667583,0.565499,True
161.745000,easymini,pressure,233.445385,255.818513,0.832735,True
161.750000,telemetrum,pressure,-196.680612,255.758239,0.591376,True
161.845000,easymini,pressure,254.587207,255.907568,0.989708,True
161.850000,telemetrum,pressure,-187.994962,255.842614,0.539941,True
161.940000,telemetrum,pressure,-196.974496,256.136102,0.591396,True
161.945000,easymini,pressure,249.399136,255.707608,0.951267,True
161.950000,telemetrum,pressure,-127.743523,255.653392,0.249675,True
162.045000,easymini,pressure,251.968964,255.805568,0.970229,True
162.050000,telemetrum,pressure,-103.856372,255.746149,0.164910,True
162.145000,easymini,pressure,202.935405,255.897153,0.628905,True
162.150000,telemetrum,pressure,-139.198547,255.832157,0.296046,True
162.245000,easymini,pressure,182.436924,255.980998,0.507937,True
162.250000,telemetrum,pressure,-167.206976,255.911024,0.426905,True
162.260000,telemetrum,pressure,-161.546771,255.702269,0.399142,True
162.345000,easymini,pressure,204.392288,255.791976,0.638492,True
162.350000,telemetrum,pressure,-166.168448,255.732732,0.422206,True
162.445000,easymini,pressure,174.299314,255.883639,0.463988,True
162.450000,telemetrum,pressure,-181.331479,255.819033,0.502436,True
162.545000,easymini,pressure,192.221551,255.968016,0.563940,True
162.550000,telemetrum,pressure,-172.646116,255.898850,0.455173,True
162.580000,telemetrum,pressure,-170.631529,255.812652,0.444912,True
162.645000,easymini,pressure,208.688407,255.775728,0.665699,True
162.650000,telemetrum,pressure,-159.816465,255.717362,0.390591,True
162.745000,easymini,pressure,234.377709,255.868894,0.839069,True
162.750000,telemetrum,pressure,-164.785155,255.805721,0.414969,True
162.845000,easymini,pressure,256.905612,255.955537,1.007438,True
162.850000,telemetrum,pressure,-150.810752,255.887764,0.347349,True
162.900000,telemetrum,pressure,-153.784773,255.926645,0.361074,True
162.945000,easymini,pressure,235.555337,255.761061,0.848237,True
162.950000,telemetrum,pressure,-123.067625,255.703717,0.231640,True
163.045000,easymini,pressure,243.115231,255.856300,0.902884,True
163.050000,telemetrum,pressure,-135.405547,255.793867,0.280216,True
163.145000,easymini,pressure,253.517332,255.944744,0.981122,True
163.150000,telemetrum,pressure,-141.034150,255.877493,0.303798,True
163.220000,telemetrum,pressure,-148.730232,256.043695,0.337420,True
163.245000,easymini,pressure,232.250946,255.746878,0.824697,True
163.250000,telemetrum,pressure,-126.226754,255.690205,0.243711,True
163.345000,easymini,pressure,239.639330,255.843428,0.877339,True
163.350000,telemetrum,pressure,-120.729537,255.781614,0.222786,True
163.445000,easymini,pressure,256.063710,255.933398,1.001019,True
163.450000,telemetrum,pressure,-129.632525,255.866763,0.256685,True
163.540000,telemetrum,pressure,-142.382171,256.162750,0.308944,True
163.545000,easymini,pressure,237.399416,255.732268,0.861764,True
163.550000,telemetrum,pressure,-73.355923,255.676373,0.082317,True
163.645000,easymini,pressure,201.595517,255.830866,0.620949,True
163.650000,telemetrum,pressure,-124.131395,255.769275,0.235541,True
163.745000,easymini,pressure,175.291512,255.921786,0.469145,True
163.750000,telemetrum,pressure,-164.723553,255.854855,0.414500,True
163.845000,easymini,pressure,220.879153,256.005135,0.744410,True
163.850000,telemetrum,pressure,-206.720452,255.933965,0.652396,True
163.860000,telemetrum,pressure,-199.354294,255.723170,0.607730,True
163.945000,easymini,pressure,233.253835,255.813811,0.831399,True
163.950000,telemetrum,pressure,-192.758996,255.753442,0.568050,True
164.045000,easymini,pressure,230.755913,255.905851,0.813102,True
164.050000,telemetrum,pressure,-164.645893,255.840379,0.414156,True
164.145000,easymini,pressure,207.899929,255.991390,0.659566,True
164.150000,telemetrum,pressure,-135.940847,255.920815,0.282156,True
164.180000,telemetrum,pressure,-136.065208,255.834328,0.282863,True
164.245000,easymini,pressure,200.813650,255.798347,0.616298,True
164.250000,telemetrum,pressure,-156.662851,255.738423,0.375267,True
164.345000,easymini,pressure,190.002437,255.891941,0.551322,True
164.350000,telemetrum,pressure,-178.462782,255.826751,0.486635,True
164.445000,easymini,pressure,196.553934,255.978371,0.589599,True
164.450000,telemetrum,pressure,-206.666349,255.908368,0.652185,True
164.500000,telemetrum,pressure,-207.737164,255.946873,0.658762,True
164.545000,easymini,pressure,218.677405,255.780487,0.730925,True
164.550000,telemetrum,pressure,-146.390442,255.721673,0.327711,True
164.645000,easymini,pressure,169.882785,255.875942,0.440798,True
164.650000,telemetrum,pressure,-166.453348,255.811380,0.423395,True
164.745000,easymini,pressure,189.101176,255.963833,0.545797,True
164.750000,telemetrum,pressure,-241.560385,255.894533,0.891106,True
164.820000,telemetrum,pressure,-244.990044,256.060688,0.915400,True
164.845000,easymini,pressure,234.333542,255.762022,0.839454,True
164.850000,telemetrum,pressure,-196.153877,255.704322,0.588461,True
164.945000,easymini,pressure,235.587914,255.858620,0.847824,True
164.950000,telemetrum,pressure,-175.458651,255.795687,0.470504,True
165.045000,easymini,pressure,248.678472,255.948679,0.943997,True
165.050000,telemetrum,pressure,-128.490837,255.880859,0.252156,True
165.060000,telemetrum,pressure,-124.709419,255.675260,0.237915,True
165.140000,telemetrum,pressure,-135.462785,255.909491,0.280199,True
165.145000,easymini,pressure,276.465705,255.507832,1.170777,True
165.150000,telemetrum,pressure,-121.272154,255.463686,0.225353,True
165.245000,easymini,pressure,241.691766,255.624369,0.893962,True
165.250000,telemetrum,pressure,-138.168781,255.574018,0.292271,True
165.345000,easymini,pressure,233.747855,255.733871,0.835447,True
165.350000,telemetrum,pressure,-133.340376,255.677719,0.271980,True
165.445000,easymini,pressure,245.596257,255.836461,0.921549,True
165.450000,telemetrum,pressure,-167.606123,255.774897,0.429402,True
165.460000,telemetrum,pressure,-162.228443,255.577474,0.402911,True
165.545000,easymini,pressure,218.334910,255.677145,0.729227,True
165.550000,telemetrum,pressure,-152.600294,255.623846,0.356376,True
165.645000,easymini,pressure,199.714227,255.784510,0.609634,True
165.650000,telemetrum,pressure,-133.912491,255.725306,0.274217,True
165.745000,easymini,pressure,183.870949,255.884679,0.516342,True
165.750000,telemetrum,pressure,-173.538827,255.819798,0.460177,True
165.780000,telemetrum,pressure,-172.061037,255.740577,0.452653,True
165.845000,easymini,pressure,185.184211,255.712914,0.524448,True
165.850000,telemetrum,pressure,-188.230126,255.657373,0.542078,True
165.945000,easymini,pressure,189.703647,255.817825,0.549908,True
165.950000,telemetrum,pressure,-209.370723,255.756678,0.670159,True
166.040000,telemetrum,pressure,-218.655615,256.057961,0.729197,True
166.045000,easymini,pressure,217.064947,255.639322,0.720981,True
166.050000,telemetrum,pressure,-187.081383,255.587936,0.535773,True
166.100000,telemetrum,pressure,-189.091838,255.641483,0.547120,True
166.145000,easymini,pressure,240.970093,255.499759,0.889499,True
166.150000,telemetrum,pressure,-150.158163,255.455729,0.345515,True
166.245000,easymini,pressure,263.264294,255.620998,1.060696,True
166.250000,telemetrum,pressure,-154.437382,255.571072,0.365159,True
166.345000,easymini,pressure,243.413197,255.735321,0.905955,True
166.350000,telemetrum,pressure,-142.004815,255.679213,0.308472,True
166.420000,telemetrum,pressure,-150.117204,255.855706,0.344247,True
166.445000,easymini,pressure,249.331649,255.579128,0.951709,True
166.450000,telemetrum,pressure,-141.320750,255.531200,0.305861,True
166.545000,easymini,pressure,226.408327,255.696924,0.784032,True
166.550000,telemetrum,pressure,-147.823921,255.642671,0.334366,True
166.645000,easymini,pressure,178.466265,255.806912,0.486730,True
166.650000,telemetrum,pressure,-139.131654,255.746255,0.295960,True
166.740000,telemetrum,pressure,-151.602804,256.051028,0.350559,True
166.745000,easymini,pressure,185.106048,255.634154,0.524328,True
166.750000,telemetrum,pressure,-169.766992,255.582719,0.441208,True
166.845000,easymini,pressure,171.149555,255.747541,0.447846,True
166.850000,telemetrum,pressure,-178.566129,255.689975,0.487720,True
166.945000,easymini,pressure,181.173238,255.852996,0.501426,True
166.950000,telemetrum,pressure,-214.437944,255.789773,0.702808,True
167.045000,easymini,pressure,189.380928,255.950261,0.547471,True
167.050000,telemetrum,pressure,-200.024015,255.881652,0.611063,True
167.060000,telemetrum,pressure,-192.965425,255.675970,0.569612,True
167.145000,easymini,pressure,237.327914,255.775950,0.860951,True
167.150000,telemetrum,pressure,-197.146055,255.717451,0.594368,True
167.245000,easymini,pressure,212.625603,255.879051,0.690497,True
167.250000,telemetrum,pressure,-169.220272,255.814629,0.437577,True
167.345000,easymini,pressure,239.652447,255.974363,0.876538,True
167.350000,telemetrum,pressure,-165.948952,255.904844,0.420525,True
167.380000,telemetrum,pressure,-164.463351,255.821267,0.413300,True
167.445000,easymini,pressure,238.598375,255.790977,0.870091,True
167.450000,telemetrum,pressure,-146.849797,255.731573,0.329745,True
167.545000,easymini,pressure,225.490269,255.892610,0.776498,True
167.550000,telemetrum,pressure,-162.904865,255.827466,0.405484,True
167.645000,easymini,pressure,218.442571,255.986242,0.728184,True
167.650000,telemetrum,pressure,-153.132276,255.915707,0.358047,True
167.700000,telemetrum,pressure,-156.369924,255.957718,0.373224,True
167.745000,easymini,pressure,213.312533,255.794436,0.695425,True
167.750000,telemetrum,pressure,-181.939637,255.734472,0.506146,True
167.845000,easymini,pressure,208.806067,255.894264,0.665833,True
167.850000,telemetrum,pressure,-153.723089,255.828744,0.361060,True
167.945000,easymini,pressure,189.071766,255.986862,0.545529,True
167.950000,telemetrum,pressure,-189.020977,255.915867,0.545539,True
168.020000,telemetrum,pressure,-194.626672,256.085941,0.577608,True
168.045000,easymini,pressure,206.899029,255.787325,0.654273,True
168.050000,telemetrum,pressure,-189.861177,255.727580,0.551210,True
168.145000,easymini,pressure,202.288980,255.886673,0.624956,True
168.150000,telemetrum,pressure,-184.722712,255.821413,0.521395,True
168.245000,easymini,pressure,207.583150,255.978708,0.657622,True
168.250000,telemetrum,pressure,-192.128872,255.908296,0.563659,True
168.340000,telemetrum,pressure,-201.377656,256.209313,0.617778,True
168.345000,easymini,pressure,202.418343,255.774102,0.626306,True
168.350000,telemetrum,pressure,-177.878970,255.714939,0.483879,True
168.445000,easymini,pressure,183.826805,255.873839,0.516138,True
168.450000,telemetrum,pressure,-163.074147,255.809016,0.406386,True
168.545000,easymini,pressure,262.340466,255.966380,1.050424,True
168.550000,telemetrum,pressure,-176.678578,255.897194,0.476691,True
168.645000,easymini,pressure,271.598885,256.052449,1.125118,True
168.650000,telemetrum,pressure,-148.395450,255.978405,0.336074,True
168.660000,telemetrum,pressure,-143.562174,255.765226,0.315063,True
168.745000,easymini,pressure,281.351166,255.860451,1.209180,True
168.750000,telemetrum,pressure,-125.981924,255.797327,0.242563,True
168.845000,easymini,pressure,262.217587,255.955364,1.049531,True
168.850000,telemetrum,pressure,-142.845263,255.886730,0.311628,True
168.945000,easymini,pressure,241.283956,256.042789,0.888038,True
168.950000,telemetrum,pressure,-127.359861,255.968898,0.247566,True
168.980000,telemetrum,pressure,-127.749383,255.881120,0.249253,True
169.045000,easymini,pressure,211.152133,255.846905,0.681131,True
169.050000,telemetrum,pressure,-151.046176,255.783722,0.348717,True
169.145000,easymini,pressure,208.818596,255.941994,0.665664,True
169.150000,telemetrum,pressure,-179.777946,255.873477,0.493654,True
169.245000,easymini,pressure,179.723457,256.029730,0.492752,True
169.250000,telemetrum,pressure,-200.966420,255.955857,0.616477,True
169.300000,telemetrum,pressure,-202.125891,255.994985,0.623420,True
169.345000,easymini,pressure,207.381738,255.828217,0.657119,True
169.350000,telemetrum,pressure,-172.427967,255.765970,0.454496,True
169.445000,easymini,pressure,190.483935,255.924561,0.553978,True
169.450000,telemetrum,pressure,-211.020427,255.856783,0.680229,True
169.545000,easymini,pressure,205.070855,256.013329,0.641627,True
169.550000,telemetrum,pressure,-197.537291,255.940644,0.595689,True
169.620000,telemetrum,pressure,-202.766945,256.109863,0.626818,True
169.645000,easymini,pressure,218.884031,255.809171,0.732143,True
169.650000,telemetrum,pressure,-194.179588,255.748041,0.576478,True
169.745000,easymini,pressure,235.850973,255.907009,0.849398,True
169.750000,telemetrum,pressure,-162.478796,255.840662,0.403324,True
169.845000,easymini,pressure,220.415361,255.998464,0.741326,True
169.850000,telemetrum,pressure,-164.707757,255.926763,0.414187,True
169.940000,telemetrum,pressure,-175.468113,256.228763,0.468965,True
169.945000,easymini,pressure,236.907797,255.791973,0.857798,True
169.950000,telemetrum,pressure,-171.821611,255.731919,0.451425,True
170.045000,easymini,pressure,257.024739,255.891824,1.008874,True
170.050000,telemetrum,pressure,-158.164155,255.826507,0.382230,True
170.145000,easymini,pressure,250.305437,255.985143,0.956117,True
170.150000,telemetrum,pressure,-168.128906,255.914491,0.431613,True
170.245000,easymini,pressure,242.041299,256.071276,0.893423,True
170.250000,telemetrum,pressure,-148.533360,255.995545,0.336654,True
170.260000,telemetrum,pressure,-143.736876,255.781161,0.315791,True
170.345000,easymini,pressure,238.576770,255.877669,0.869344,True
170.350000,telemetrum,pressure,-141.751597,255.812898,0.307051,True
170.445000,easymini,pressure,205.582300,255.972541,0.645037,True
170.450000,telemetrum,pressure,-153.752473,255.902079,0.360991,True
170.545000,easymini,pressure,227.417517,256.059904,0.788796,True
170.550000,telemetrum,pressure,-174.443736,255.984632,0.464390,True
170.580000,telemetrum,pressure,-172.693226,255.896004,0.455432,True
170.645000,easymini,pressure,243.994416,255.862159,0.909385,True
170.650000,telemetrum,pressure,-172.505141,255.798260,0.454788,True
170.745000,easymini,pressure,271.028151,255.958348,1.121218,True
170.750000,telemetrum,pressure,-181.280639,255.889358,0.501878,True
170.845000,easymini,pressure,261.899276,256.047733,1.046229,True
170.850000,telemetrum,pressure,-161.544291,255.973512,0.398284,True
170.900000,telemetrum,pressure,-164.769369,256.013551,0.414216,True
170.945000,easymini,pressure,262.673201,255.847204,1.054072,True
170.950000,telemetrum,pressure,-137.670934,255.784276,0.289692,True
171.045000,easymini,pressure,278.884406,255.945547,1.187280,True
171.050000,telemetrum,pressure,-136.826950,255.877320,0.285943,True
171.070000,telemetrum,pressure,-134.945027,255.733907,0.278444,True
171.145000,easymini,pressure,269.969084,255.771322,1.114100,True
171.150000,telemetrum,pressure,-119.295948,255.712605,0.217644,True
171.220000,telemetrum,pressure,-129.243694,255.889267,0.255102,True
171.245000,easymini,pressure,272.551236,255.611007,1.136939,True
171.250000,telemetrum,pressure,-133.834422,255.560771,0.274250,True
171.345000,easymini,pressure,264.909180,255.728292,1.073091,True
171.350000,telemetrum,pressure,-129.802484,255.671879,0.257751,True
171.445000,easymini,pressure,237.941799,255.838637,0.864986,True
171.450000,telemetrum,pressure,-160.185727,255.775998,0.392218,True
171.540000,telemetrum,pressure,-173.180913,256.083111,0.457339,True
171.545000,easymini,pressure,239.208408,255.663498,0.875418,True
171.550000,telemetrum,pressure,-146.910602,255.610248,0.330331,True
171.645000,easymini,pressure,216.115946,255.778763,0.713912,True
171.650000,telemetrum,pressure,-164.561668,255.719170,0.414124,True
171.745000,easymini,pressure,217.571446,255.886325,0.722952,True
171.750000,telemetrum,pressure,-184.721352,255.820842,0.521390,True
171.845000,easymini,pressure,234.680208,255.986119,0.840466,True
171.850000,telemetrum,pressure,-204.941563,255.915171,0.641310,True
171.860000,telemetrum,pressure,-197.836555,255.707278,0.598586,True
171.945000,easymini,pressure,238.764275,255.811243,0.871163,True
171.950000,telemetrum,pressure,-153.934913,255.750085,0.362279,True
172.045000,easymini,pressure,260.719385,255.917372,1.037880,True
172.050000,telemetrum,pressure,-185.590880,255.850568,0.526187,True
172.060000,telemetrum,pressure,-179.458479,255.648009,0.492769,True
172.145000,easymini,pressure,233.867869,255.754334,0.836171,True
172.150000,telemetrum,pressure,-156.157091,255.696196,0.372971,True
172.180000,telemetrum,pressure,-155.991482,255.626688,0.372383,True
172.245000,easymini,pressure,274.093943,255.611342,1.149843,True
172.250000,telemetrum,pressure,-184.724197,255.561137,0.522466,True
172.345000,easymini,pressure,285.070877,255.733041,1.242602,True
172.350000,telemetrum,pressure,-163.893306,255.676591,0.410904,True
172.445000,easymini,pressure,245.243888,255.847518,0.918827,True
172.450000,telemetrum,pressure,-148.564350,255.784464,0.337350,True
172.500000,telemetrum,pressure,-153.351859,255.836261,0.359297,True
172.545000,easymini,pressure,237.141781,255.686860,0.860200,True
172.550000,telemetrum,pressure,-178.295995,255.632363,0.486465,True
172.645000,easymini,pressure,223.012393,255.804423,0.760050,True
172.650000,telemetrum,pressure,-176.372223,255.743486,0.475610,True
172.745000,easymini,pressure,211.221871,255.913958,0.681224,True
172.750000,telemetrum,pressure,-179.173726,255.846823,0.490443,True
172.820000,telemetrum,pressure,-187.128707,256.025941,0.534211,True
172.845000,easymini,pressure,199.627505,255.736605,0.609333,True
172.850000,telemetrum,pressure,-177.172169,255.679035,0.480176,True
172.945000,easymini,pressure,197.211681,255.850312,0.594146,True
172.950000,telemetrum,pressure,-213.999225,255.786524,0.699953,True
173.045000,easymini,pressure,165.506643,255.955571,0.418121,True
173.050000,telemetrum,pressure,-219.697477,255.885522,0.737155,True
